timestamp_utc,elapsed_hours,record_speedup,successful_trials,attempts,recent_improvement_percent_per_trial,exact_record_age_hours,exact_record_successes_since,material_checkpoint_speedup,material_age_hours,material_successes_since,material_attempts_since,material_attempts_per_worker,adaptive_material_gap_p95_hours,adaptive_drought_ratio,record_gain_trailing_1h_percent,low_gain_dwell_hours,alert_current_zero,alert_exact_age,alert_material_age,alert_material_effort,alert_adaptive,alert_persistent_slope,target_region
2026-07-20T02:23:27.993818Z,24.45,2.724693017,940,1055,0.058812,0.055272,1,2.724693017,0.055272,1,1,0.2,1.601574,0.034511,0.589676,0.0,0,0,0,0,0,0,
2026-07-20T02:24:27.993818Z,24.466667,2.724693017,940,1055,0.058812,0.071939,1,2.724693017,0.071939,1,1,0.2,1.601574,0.044917,0.589676,0.0,0,0,0,0,0,0,
2026-07-20T02:25:27.993818Z,24.483333,2.724693017,940,1055,0.058812,0.088605,1,2.724693017,0.088605,1,1,0.2,1.601574,0.055324,0.589676,0.0,0,0,0,0,0,0,
2026-07-20T02:26:27.993818Z,24.5,2.724693017,940,1055,0.058812,0.105272,1,2.724693017,0.105272,1,1,0.2,1.601574,0.06573,0.589676,0.0,0,0,0,0,0,0,
2026-07-20T02:27:27.993818Z,24.516667,2.729921919,942,1057,0.075832,0.013532,1,2.724693017,0.121939,3,3,0.6,1.601574,0.076137,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:28:27.993818Z,24.533333,2.729921919,943,1058,0.075832,0.030198,2,2.724693017,0.138605,4,4,0.8,1.601574,0.086543,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:29:27.993818Z,24.55,2.729921919,943,1058,0.075832,0.046865,2,2.724693017,0.155272,4,4,0.8,1.601574,0.09695,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:30:27.993818Z,24.566667,2.729921919,943,1058,0.075832,0.063532,2,2.724693017,0.171939,4,4,0.8,1.601574,0.107356,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:31:27.993818Z,24.583333,2.729921919,943,1058,0.075832,0.080198,2,2.724693017,0.188605,4,4,0.8,1.601574,0.117762,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:32:27.993818Z,24.6,2.729921919,943,1058,0.075832,0.096865,2,2.724693017,0.205272,4,4,0.8,1.601574,0.128169,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:33:27.993818Z,24.616667,2.729921919,944,1059,0.075832,0.113532,3,2.724693017,0.221939,5,5,1.0,1.601574,0.138575,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:34:27.993818Z,24.633333,2.729921919,944,1059,0.075832,0.130198,3,2.724693017,0.238605,5,5,1.0,1.601574,0.148982,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:35:27.993818Z,24.65,2.729921919,945,1060,0.075832,0.146865,4,2.724693017,0.255272,6,6,1.2,1.601574,0.159388,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:36:27.993818Z,24.666667,2.729921919,945,1060,0.075832,0.163532,4,2.724693017,0.271939,6,6,1.2,1.601574,0.169795,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:37:27.993818Z,24.683333,2.729921919,945,1060,0.075832,0.180198,4,2.724693017,0.288605,6,6,1.2,1.601574,0.180201,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:38:27.993818Z,24.7,2.729921919,945,1060,0.075832,0.196865,4,2.724693017,0.305272,6,6,1.2,1.601574,0.190607,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:39:27.993818Z,24.716667,2.729921919,945,1060,0.075832,0.213532,4,2.724693017,0.321939,6,6,1.2,1.601574,0.201014,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:40:27.993818Z,24.733333,2.729921919,946,1061,0.075832,0.230198,5,2.724693017,0.338605,7,7,1.4,1.601574,0.21142,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:41:27.993818Z,24.75,2.729921919,946,1061,0.075832,0.246865,5,2.724693017,0.355272,7,7,1.4,1.601574,0.221827,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:42:27.993818Z,24.766667,2.729921919,946,1061,0.075832,0.263532,5,2.724693017,0.371939,7,7,1.4,1.601574,0.232233,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:43:27.993818Z,24.783333,2.729921919,946,1061,0.075832,0.280198,5,2.724693017,0.388605,7,7,1.4,1.601574,0.24264,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:44:27.993818Z,24.8,2.729921919,947,1062,0.075832,0.296865,6,2.724693017,0.405272,8,8,1.6,1.601574,0.253046,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:45:27.993818Z,24.816667,2.729921919,948,1063,0.075832,0.313532,7,2.724693017,0.421939,9,9,1.8,1.601574,0.263452,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:46:27.993818Z,24.833333,2.729921919,948,1063,0.075832,0.330198,7,2.724693017,0.438605,9,9,1.8,1.601574,0.273859,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:47:27.993818Z,24.85,2.729921919,949,1064,0.019174,0.346865,8,2.724693017,0.455272,10,10,2.0,1.601574,0.284265,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:48:27.993818Z,24.866667,2.729921919,949,1064,0.019174,0.363532,8,2.724693017,0.471939,10,10,2.0,1.601574,0.294672,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:49:27.993818Z,24.883333,2.729921919,949,1064,0.019174,0.380198,8,2.724693017,0.488605,10,10,2.0,1.601574,0.305078,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:50:27.993818Z,24.9,2.729921919,949,1064,0.019174,0.396865,8,2.724693017,0.505272,10,10,2.0,1.601574,0.315485,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:51:27.993818Z,24.916667,2.729921919,950,1065,0.019174,0.413532,9,2.724693017,0.521939,11,11,2.2,1.601574,0.325891,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:52:27.993818Z,24.933333,2.729921919,950,1065,0.019174,0.430198,9,2.724693017,0.538605,11,11,2.2,1.601574,0.336298,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:53:27.993818Z,24.95,2.729921919,950,1065,0.019174,0.446865,9,2.724693017,0.555272,11,11,2.2,1.601574,0.346704,0.782716,0.0,0,0,0,0,0,0,
2026-07-20T02:54:27.993818Z,24.966667,2.729921919,951,1066,0.0,0.463532,10,2.724693017,0.571939,12,12,2.4,1.601574,0.35711,0.782716,0.0,1,0,0,0,0,0,
2026-07-20T02:55:27.993818Z,24.983333,2.729921919,952,1067,0.0,0.480198,11,2.724693017,0.588605,13,13,2.6,1.601574,0.367517,0.782716,0.0,1,0,0,0,0,0,
2026-07-20T02:56:27.993818Z,25.0,2.729921919,952,1067,0.0,0.496865,11,2.724693017,0.605272,13,13,2.6,1.601574,0.377923,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T02:57:27.993818Z,25.016667,2.729921919,952,1067,0.0,0.513532,11,2.724693017,0.621939,13,13,2.6,1.601574,0.38833,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T02:58:27.993818Z,25.033333,2.729921919,952,1067,0.0,0.530198,11,2.724693017,0.638605,13,13,2.6,1.601574,0.398736,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T02:59:27.993818Z,25.05,2.729921919,952,1067,0.0,0.546865,11,2.724693017,0.655272,13,13,2.6,1.601574,0.409143,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:00:27.993818Z,25.066667,2.729921919,952,1067,0.0,0.563532,11,2.724693017,0.671939,13,13,2.6,1.601574,0.419549,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:01:27.993818Z,25.083333,2.729921919,953,1068,0.0,0.580198,12,2.724693017,0.688605,14,14,2.8,1.601574,0.429955,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:02:27.993818Z,25.1,2.729921919,954,1069,0.0,0.596865,13,2.724693017,0.705272,15,15,3.0,1.601574,0.440362,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:03:27.993818Z,25.116667,2.729921919,954,1070,0.0,0.613532,13,2.724693017,0.721939,15,16,3.2,1.601574,0.450768,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:04:27.993818Z,25.133333,2.729921919,954,1070,0.0,0.630198,13,2.724693017,0.738605,15,16,3.2,1.601574,0.461175,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:05:27.993818Z,25.15,2.729921919,954,1070,0.0,0.646865,13,2.724693017,0.755272,15,16,3.2,1.601574,0.471581,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:06:27.993818Z,25.166667,2.729921919,954,1070,0.0,0.663532,13,2.724693017,0.771939,15,16,3.2,1.601574,0.481988,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:07:27.993818Z,25.183333,2.729921919,954,1070,0.0,0.680198,13,2.724693017,0.788605,15,16,3.2,1.601574,0.492394,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:08:27.993818Z,25.2,2.729921919,955,1071,0.0,0.696865,14,2.724693017,0.805272,16,17,3.4,1.601574,0.5028,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:09:27.993818Z,25.216667,2.729921919,955,1071,0.0,0.713532,14,2.724693017,0.821939,16,17,3.4,1.601574,0.513207,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:10:27.993818Z,25.233333,2.729921919,955,1071,0.0,0.730198,14,2.724693017,0.838605,16,17,3.4,1.601574,0.523613,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:11:27.993818Z,25.25,2.729921919,955,1072,0.0,0.746865,14,2.724693017,0.855272,16,18,3.6,1.601574,0.53402,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:12:27.993818Z,25.266667,2.729921919,955,1072,0.0,0.763532,14,2.724693017,0.871939,16,18,3.6,1.601574,0.544426,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:13:27.993818Z,25.283333,2.729921919,955,1072,0.0,0.780198,14,2.724693017,0.888605,16,18,3.6,1.601574,0.554833,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:14:27.993818Z,25.3,2.729921919,956,1073,0.0,0.796865,15,2.724693017,0.905272,17,19,3.8,1.601574,0.565239,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:15:27.993818Z,25.316667,2.729921919,956,1073,0.0,0.813532,15,2.724693017,0.921939,17,19,3.8,1.601574,0.575645,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:16:27.993818Z,25.333333,2.729921919,956,1073,0.0,0.830198,15,2.724693017,0.938605,17,19,3.8,1.601574,0.586052,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:17:27.993818Z,25.35,2.729921919,956,1073,0.0,0.846865,15,2.724693017,0.955272,17,19,3.8,1.601574,0.596458,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:18:27.993818Z,25.366667,2.729921919,957,1074,0.0,0.863532,16,2.724693017,0.971939,18,20,4.0,1.601574,0.606865,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:19:27.993818Z,25.383333,2.729921919,957,1074,0.0,0.880198,16,2.724693017,0.988605,18,20,4.0,1.601574,0.617271,0.760914,0.0,1,0,0,0,0,0,
2026-07-20T03:20:27.993818Z,25.4,2.729921919,957,1074,0.0,0.896865,16,2.724693017,1.005272,18,20,4.0,1.601574,0.627678,0.191908,0.0,1,0,1,0,0,0,
2026-07-20T03:21:27.993818Z,25.416667,2.729921919,957,1074,0.0,0.913532,16,2.724693017,1.021939,18,20,4.0,1.601574,0.638084,0.191908,0.016667,1,0,1,0,0,0,
2026-07-20T03:22:27.993818Z,25.433333,2.729921919,957,1074,0.0,0.930198,16,2.724693017,1.038605,18,20,4.0,1.601574,0.64849,0.191908,0.033333,1,0,1,0,0,0,
2026-07-20T03:23:27.993818Z,25.45,2.729921919,958,1075,0.0,0.946865,17,2.724693017,1.055272,19,21,4.2,1.601574,0.658897,0.191908,0.05,1,0,1,0,0,0,
2026-07-20T03:24:27.993818Z,25.466667,2.729921919,959,1076,0.0,0.963532,18,2.724693017,1.071939,20,22,4.4,1.601574,0.669303,0.191908,0.066667,1,0,1,0,0,0,
2026-07-20T03:25:27.993818Z,25.483333,2.729921919,959,1076,0.0,0.980198,18,2.724693017,1.088605,20,22,4.4,1.601574,0.67971,0.191908,0.083333,1,0,1,0,0,0,
2026-07-20T03:26:27.993818Z,25.5,2.729921919,960,1077,0.0,0.996865,19,2.724693017,1.105272,21,23,4.6,1.601574,0.690116,0.191908,0.1,1,0,1,0,0,0,
2026-07-20T03:27:27.993818Z,25.516667,2.729921919,960,1077,0.0,1.013532,19,2.724693017,1.121939,21,23,4.6,1.601574,0.700523,0.0,0.116667,1,1,1,0,0,0,
2026-07-20T03:28:27.993818Z,25.533333,2.729921919,960,1077,0.0,1.030198,19,2.724693017,1.138605,21,23,4.6,1.601574,0.710929,0.0,0.133333,1,1,1,0,0,0,
2026-07-20T03:29:27.993818Z,25.55,2.729921919,961,1078,0.0,1.046865,20,2.724693017,1.155272,22,24,4.8,1.601574,0.721335,0.0,0.15,1,1,1,0,0,0,
2026-07-20T03:30:27.993818Z,25.566667,2.729921919,961,1078,0.0,1.063532,20,2.724693017,1.171939,22,24,4.8,1.601574,0.731742,0.0,0.166667,1,1,1,0,0,0,
2026-07-20T03:31:27.993818Z,25.583333,2.729921919,961,1078,0.0,1.080198,20,2.724693017,1.188605,22,24,4.8,1.601574,0.742148,0.0,0.183333,1,1,1,0,0,0,
2026-07-20T03:32:27.993818Z,25.6,2.729921919,961,1078,0.0,1.096865,20,2.724693017,1.205272,22,24,4.8,1.601574,0.752555,0.0,0.2,1,1,1,0,0,0,
2026-07-20T03:33:27.993818Z,25.616667,2.729921919,962,1079,0.0,1.113532,21,2.724693017,1.221939,23,25,5.0,1.601574,0.762961,0.0,0.216667,1,1,1,0,0,0,
2026-07-20T03:34:27.993818Z,25.633333,2.729921919,962,1079,0.0,1.130198,21,2.724693017,1.238605,23,25,5.0,1.601574,0.773368,0.0,0.233333,1,1,1,0,0,0,
2026-07-20T03:35:27.993818Z,25.65,2.729921919,963,1080,0.0,1.146865,22,2.724693017,1.255272,24,26,5.2,1.601574,0.783774,0.0,0.25,1,1,1,0,0,0,
2026-07-20T03:36:27.993818Z,25.666667,2.729921919,963,1080,0.0,1.163532,22,2.724693017,1.271939,24,26,5.2,1.601574,0.79418,0.0,0.266667,1,1,1,0,0,0,
2026-07-20T03:37:27.993818Z,25.683333,2.729921919,963,1080,0.0,1.180198,22,2.724693017,1.288605,24,26,5.2,1.601574,0.804587,0.0,0.283333,1,1,1,0,0,0,
2026-07-20T03:38:27.993818Z,25.7,2.739265532,964,1081,0.034174,0.000517,0,2.739265532,0.000517,0,0,0.0,1.601574,0.000323,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:39:27.993818Z,25.716667,2.739265532,964,1081,0.034174,0.017184,0,2.739265532,0.017184,0,0,0.0,1.601574,0.010729,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:40:27.993818Z,25.733333,2.739265532,964,1081,0.034174,0.03385,0,2.739265532,0.03385,0,0,0.0,1.601574,0.021136,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:41:27.993818Z,25.75,2.739265532,965,1082,0.034174,0.050517,1,2.739265532,0.050517,1,1,0.2,1.601574,0.031542,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:42:27.993818Z,25.766667,2.739265532,965,1082,0.034174,0.067184,1,2.739265532,0.067184,1,1,0.2,1.601574,0.041949,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:43:27.993818Z,25.783333,2.739265532,965,1083,0.034174,0.08385,1,2.739265532,0.08385,1,2,0.4,1.601574,0.052355,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:44:27.993818Z,25.8,2.739265532,965,1083,0.034174,0.100517,1,2.739265532,0.100517,1,2,0.4,1.601574,0.062761,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:45:27.993818Z,25.816667,2.739265532,965,1083,0.034174,0.117184,1,2.739265532,0.117184,1,2,0.4,1.601574,0.073168,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:46:27.993818Z,25.833333,2.739265532,965,1083,0.034174,0.13385,1,2.739265532,0.13385,1,2,0.4,1.601574,0.083574,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:47:27.993818Z,25.85,2.739265532,965,1083,0.034174,0.150517,1,2.739265532,0.150517,1,2,0.4,1.601574,0.093981,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:48:27.993818Z,25.866667,2.739265532,965,1083,0.034174,0.167184,1,2.739265532,0.167184,1,2,0.4,1.601574,0.104387,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:49:27.993818Z,25.883333,2.739265532,966,1084,0.034174,0.18385,2,2.739265532,0.18385,2,3,0.6,1.601574,0.114794,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:50:27.993818Z,25.9,2.739265532,966,1084,0.034174,0.200517,2,2.739265532,0.200517,2,3,0.6,1.601574,0.1252,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:51:27.993818Z,25.916667,2.739265532,967,1085,0.034174,0.217184,3,2.739265532,0.217184,3,4,0.8,1.601574,0.135606,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:52:27.993818Z,25.933333,2.739265532,967,1085,0.034174,0.23385,3,2.739265532,0.23385,3,4,0.8,1.601574,0.146013,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:53:27.993818Z,25.95,2.739265532,967,1085,0.034174,0.250517,3,2.739265532,0.250517,3,4,0.8,1.601574,0.156419,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:54:27.993818Z,25.966667,2.739265532,967,1086,0.034174,0.267184,3,2.739265532,0.267184,3,5,1.0,1.601574,0.166826,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:55:27.993818Z,25.983333,2.739265532,968,1087,0.034174,0.28385,4,2.739265532,0.28385,4,6,1.2,1.601574,0.177232,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:56:27.993818Z,26.0,2.739265532,968,1087,0.034174,0.300517,4,2.739265532,0.300517,4,6,1.2,1.601574,0.187639,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:57:27.993818Z,26.016667,2.739265532,968,1087,0.034174,0.317184,4,2.739265532,0.317184,4,6,1.2,1.601574,0.198045,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:58:27.993818Z,26.033333,2.739265532,968,1087,0.034174,0.33385,4,2.739265532,0.33385,4,6,1.2,1.601574,0.208451,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T03:59:27.993818Z,26.05,2.739265532,968,1087,0.034174,0.350517,4,2.739265532,0.350517,4,6,1.2,1.601574,0.218858,0.342267,0.0,0,0,0,0,0,0,
2026-07-20T04:00:27.993818Z,26.066667,2.749673477,969,1088,0.072118,0.010136,0,2.739265532,0.367184,5,7,1.4,1.601574,0.229264,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:01:27.993818Z,26.083333,2.749673477,969,1088,0.072118,0.026802,0,2.739265532,0.38385,5,7,1.4,1.601574,0.239671,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:02:27.993818Z,26.1,2.749673477,969,1088,0.072118,0.043469,0,2.739265532,0.400517,5,7,1.4,1.601574,0.250077,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:03:27.993818Z,26.116667,2.749673477,970,1089,0.072118,0.060136,1,2.739265532,0.417184,6,8,1.6,1.601574,0.260484,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:04:27.993818Z,26.133333,2.749673477,970,1089,0.072118,0.076802,1,2.739265532,0.43385,6,8,1.6,1.601574,0.27089,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:05:27.993818Z,26.15,2.749673477,970,1089,0.072118,0.093469,1,2.739265532,0.450517,6,8,1.6,1.601574,0.281296,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:06:27.993818Z,26.166667,2.749673477,970,1089,0.072118,0.110136,1,2.739265532,0.467184,6,8,1.6,1.601574,0.291703,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:07:27.993818Z,26.183333,2.749673477,970,1089,0.072118,0.126802,1,2.739265532,0.48385,6,8,1.6,1.601574,0.302109,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:08:27.993818Z,26.2,2.749673477,970,1089,0.072118,0.143469,1,2.739265532,0.500517,6,8,1.6,1.601574,0.312516,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:09:27.993818Z,26.216667,2.749673477,970,1089,0.072118,0.160136,1,2.739265532,0.517184,6,8,1.6,1.601574,0.322922,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:10:27.993818Z,26.233333,2.749673477,970,1089,0.072118,0.176802,1,2.739265532,0.53385,6,8,1.6,1.601574,0.333329,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:11:27.993818Z,26.25,2.749673477,970,1089,0.072118,0.193469,1,2.739265532,0.550517,6,8,1.6,1.601574,0.343735,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:12:27.993818Z,26.266667,2.749673477,970,1089,0.072118,0.210136,1,2.739265532,0.567184,6,8,1.6,1.601574,0.354141,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:13:27.993818Z,26.283333,2.749673477,970,1089,0.072118,0.226802,1,2.739265532,0.58385,6,8,1.6,1.601574,0.364548,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:14:27.993818Z,26.3,2.749673477,970,1089,0.072118,0.243469,1,2.739265532,0.600517,6,8,1.6,1.601574,0.374954,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:15:27.993818Z,26.316667,2.749673477,971,1090,0.072118,0.260136,2,2.739265532,0.617184,7,9,1.8,1.601574,0.385361,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:16:27.993818Z,26.333333,2.749673477,972,1091,0.072118,0.276802,3,2.739265532,0.63385,8,10,2.0,1.601574,0.395767,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:17:27.993818Z,26.35,2.749673477,972,1091,0.072118,0.293469,3,2.739265532,0.650517,8,10,2.0,1.601574,0.406174,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:18:27.993818Z,26.366667,2.749673477,972,1091,0.072118,0.310136,3,2.739265532,0.667184,8,10,2.0,1.601574,0.41658,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:19:27.993818Z,26.383333,2.749673477,972,1091,0.072118,0.326802,3,2.739265532,0.68385,8,10,2.0,1.601574,0.426986,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:20:27.993818Z,26.4,2.749673477,972,1091,0.072118,0.343469,3,2.739265532,0.700517,8,10,2.0,1.601574,0.437393,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:21:27.993818Z,26.416667,2.749673477,972,1091,0.072118,0.360136,3,2.739265532,0.717184,8,10,2.0,1.601574,0.447799,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:22:27.993818Z,26.433333,2.749673477,973,1092,0.072118,0.376802,4,2.739265532,0.73385,9,11,2.2,1.601574,0.458206,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:23:27.993818Z,26.45,2.749673477,974,1093,0.037931,0.393469,5,2.739265532,0.750517,10,12,2.4,1.601574,0.468612,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:24:27.993818Z,26.466667,2.749673477,974,1093,0.037931,0.410136,5,2.739265532,0.767184,10,12,2.4,1.601574,0.479019,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:25:27.993818Z,26.483333,2.749673477,974,1093,0.037931,0.426802,5,2.739265532,0.78385,10,12,2.4,1.601574,0.489425,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:26:27.993818Z,26.5,2.749673477,974,1093,0.037931,0.443469,5,2.739265532,0.800517,10,12,2.4,1.601574,0.499831,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:27:27.993818Z,26.516667,2.749673477,974,1093,0.037931,0.460136,5,2.739265532,0.817184,10,12,2.4,1.601574,0.510238,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:28:27.993818Z,26.533333,2.749673477,975,1094,0.037931,0.476802,6,2.739265532,0.83385,11,13,2.6,1.601574,0.520644,0.723521,0.0,0,0,0,0,0,0,
2026-07-20T04:29:27.993818Z,26.55,2.760054696,976,1095,0.075635,0.013959,0,2.760054696,0.013959,0,0,0.0,1.601574,0.008716,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:30:27.993818Z,26.566667,2.760054696,976,1095,0.075635,0.030626,0,2.760054696,0.030626,0,0,0.0,1.601574,0.019122,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:31:27.993818Z,26.583333,2.760054696,976,1095,0.075635,0.047292,0,2.760054696,0.047292,0,0,0.0,1.601574,0.029529,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:32:27.993818Z,26.6,2.760054696,976,1095,0.075635,0.063959,0,2.760054696,0.063959,0,0,0.0,1.601574,0.039935,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:33:27.993818Z,26.616667,2.760054696,976,1095,0.075635,0.080626,0,2.760054696,0.080626,0,0,0.0,1.601574,0.050342,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:34:27.993818Z,26.633333,2.760054696,977,1096,0.075635,0.097292,1,2.760054696,0.097292,1,1,0.2,1.601574,0.060748,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:35:27.993818Z,26.65,2.760054696,977,1096,0.075635,0.113959,1,2.760054696,0.113959,1,1,0.2,1.601574,0.071154,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:36:27.993818Z,26.666667,2.760054696,977,1096,0.075635,0.130626,1,2.760054696,0.130626,1,1,0.2,1.601574,0.081561,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:37:27.993818Z,26.683333,2.760054696,979,1098,0.03769,0.147292,3,2.760054696,0.147292,3,3,0.6,1.601574,0.091967,1.103796,0.0,0,0,0,0,0,0,
2026-07-20T04:38:27.993818Z,26.7,2.760054696,979,1098,0.03769,0.163959,3,2.760054696,0.163959,3,3,0.6,1.601574,0.102374,0.758932,0.0,0,0,0,0,0,0,
2026-07-20T04:39:27.993818Z,26.716667,2.760054696,979,1098,0.03769,0.180626,3,2.760054696,0.180626,3,3,0.6,1.601574,0.11278,0.758932,0.0,0,0,0,0,0,0,
2026-07-20T04:40:27.993818Z,26.733333,2.760054696,979,1098,0.03769,0.197292,3,2.760054696,0.197292,3,3,0.6,1.601574,0.123187,0.758932,0.0,0,0,0,0,0,0,
2026-07-20T04:41:27.993818Z,26.75,2.760054696,980,1099,0.03769,0.213959,4,2.760054696,0.213959,4,4,0.8,1.601574,0.133593,0.758932,0.0,0,0,0,0,0,0,
2026-07-20T04:42:27.993818Z,26.766667,2.760054696,980,1099,0.03769,0.230626,4,2.760054696,0.230626,4,4,0.8,1.601574,0.143999,0.758932,0.0,0,0,0,0,0,0,
2026-07-20T04:43:27.993818Z,26.783333,2.760054696,980,1099,0.03769,0.247292,4,2.760054696,0.247292,4,4,0.8,1.601574,0.154406,0.758932,0.0,0,0,0,0,0,0,
2026-07-20T04:44:27.993818Z,26.8,2.760054696,980,1100,0.03769,0.263959,4,2.760054696,0.263959,4,5,1.0,1.601574,0.164812,0.758932,0.0,0,0,0,0,0,0,
2026-07-20T04:45:27.993818Z,26.816667,2.760054696,980,1100,0.03769,0.280626,4,2.760054696,0.280626,4,5,1.0,1.601574,0.175219,0.758932,0.0,0,0,0,0,0,0,
